lexical_similarity_score,min_edit_distance_to_brand_domain,homoglyph_similarity_score,brand_token_in_subdomain,brand_token_in_path,brand_not_in_registered_domain,subdomain_depth,dns_check_pass,dns_resolves_to_ip,cname_exists,cname_chain_length,nameserver_reputation_score,passive_dns_first_seen_days,domain_age_days,domain_expiry_days,registrar_reputation_score,asn_reputation_score,ip_seen_with_many_brands,https_enabled,ssl_valid,cert_age_days,ct_log_first_seen_days,url_fetch_success,redirect_count,redirect_cross_domain_count,page_render_success,has_login_form,has_password_input,form_action_external,logo_detected,logo_brand_matches_target_brand,logo_brand_domain_mismatch,favicon_hash_matches_target_brand,favicon_hash_matches_known_phish,html_dom_hash_matches_known_phish,high_lexical_similarity,page_fetch_success,no_login_form,no_brand_visual_claim,brand_token_or_logo_present,visual_brand_domain_mismatch,same_html_hash_domain_count_7d,suspected_inactive,suspected_active_infra,suspected_active_no_phish_evidence,phishing,phishing_campaign,validation_status,validation_reason,extraction_status,dns_status,rdap_status,whois_status,http_status,tls_status,page_status,label
0.85,0,0.85,0,0,0,0,1,1,0,0,6,-1,61,304,8,-1,0,1,1,61,-1,0,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,phishing,visual brand-domain mismatch,partial,success,success,skipped,http_404,success,success,1
0.85,0,0.85,0,0,0,0,1,1,0,0,4,-1,61,304,6,-1,1,1,1,61,-1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,24,0,0,1,0,0,suspected_active_no_phish_evidence,active page without login form or brand visual claim,complete,success,success,skipped,success,success,success,0
0.85,0,0.85,0,0,0,0,1,1,0,0,6,-1,1370,91,8,-1,1,1,1,3,-1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,11,0,0,1,0,0,suspected_active_no_phish_evidence,active page without login form or brand visual claim,complete,success,success,skipped,success,success,success,0
0.85,0,0.85,0,0,0,0,1,1,0,0,4,-1,61,304,6,-1,0,1,1,1,-1,1,1,0,1,1,0,0,1,1,1,0,0,0,1,1,0,0,1,1,1,0,0,0,1,0,phishing,visual brand-domain mismatch,complete,success,success,skipped,success,success,success,1
0.923077,0,0.923077,0,0,0,0,1,1,0,0,6,-1,526,204,4,-1,1,1,1,1,-1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0,phishing,visual brand-domain mismatch,complete,success,success,skipped,success,success,success,1
0.85,0,0.85,0,0,0,0,1,1,0,0,6,-1,7412,258,8,-1,0,1,1,33,-1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,0,0,0,1,0,phishing,visual brand-domain mismatch,complete,success,success,skipped,success,success,success,1
0.857143,0,0.857143,0,0,0,0,1,1,0,0,6,-1,61,304,8,-1,0,1,1,60,-1,1,0,0,1,1,0,0,1,1,1,0,0,0,1,1,0,0,1,1,1,0,0,0,1,0,phishing,visual brand-domain mismatch,complete,success,success,skipped,success,success,success,1
0.947368,0,0.947368,0,0,0,0,1,1,0,0,4,-1,61,304,6,-1,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,suspected_active_infra,DNS active but page fetch failed,partial,success,success,skipped,error,error,empty,0
0.85,0,0.85,0,0,0,0,1,1,0,0,6,-1,61,304,6,-1,0,1,1,57,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,suspected_active_infra,DNS active but page fetch failed,partial,success,unavailable,success,http_402,success,success,0
0.85,0,0.85,0,0,0,0,1,1,0,0,4,-1,61,304,6,-1,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,suspected_active_infra,DNS active but page fetch failed,partial,success,unavailable,success,error,error,empty,0
0.933333,0,0.933333,0,0,0,0,1,1,0,0,6,-1,2619,303,8,-1,1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,144,0,1,0,0,0,suspected_active_infra,DNS active but page fetch failed,partial,success,success,skipped,http_403,invalid,success,0
0.85,0,0.85,0,0,0,0,1,1,0,0,8,-1,3711,672,6,-1,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,suspected_active_infra,DNS active but page fetch failed,partial,success,success,skipped,http_404,invalid,success,0
0.85,0,0.85,0,0,0,0,1,1,0,0,8,-1,80,285,4,-1,0,1,1,2,-1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,0,0,0,1,0,phishing,visual brand-domain mismatch,complete,success,success,skipped,success,success,success,1
0.85,0,0.85,0,0,0,0,1,1,0,0,6,-1,103,262,4,-1,1,1,1,60,-1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,3,0,0,0,0,0,suspected_unconfirmed,high lexical similarity but insufficient phishing evidence,complete,success,success,skipped,success,success,success,0
0.85,0,0.85,0,0,0,0,1,1,0,0,6,-1,61,304,8,-1,1,1,1,1,-1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0,phishing,visual brand-domain mismatch,complete,success,success,skipped,success,success,success,1
0.85,0,0.85,0,0,0,0,1,1,0,0,6,-1,3478,174,6,-1,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,suspected_active_infra,DNS active but page fetch failed,partial,success,success,skipped,http_404,invalid,success,0
0.85,0,0.85,0,0,0,0,1,1,0,0,6,-1,61,304,6,-1,0,1,1,57,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,suspected_active_infra,DNS active but page fetch failed,partial,success,unavailable,success,http_402,success,success,0
0.85,0,0.85,0,0,0,0,1,1,0,0,6,-1,13,352,6,-1,1,1,1,13,-1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,41,0,0,1,0,0,suspected_active_no_phish_evidence,active page without login form or brand visual claim,complete,success,success,skipped,success,success,success,0
0.85,0,0.85,0,0,0,0,1,1,0,0,6,-1,1160,301,8,-1,1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,144,0,1,0,0,0,suspected_active_infra,DNS active but page fetch failed,partial,success,success,skipped,http_403,invalid,success,0
0.85,0,0.85,0,0,0,0,1,1,0,0,6,-1,198,167,6,-1,0,0,0,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,suspected_active_infra,DNS active but page fetch failed,partial,success,success,skipped,http_404,error,empty,0
0.85,0,0.85,0,0,0,0,1,1,0,0,6,-1,62,303,8,-1,1,1,1,1,-1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0,phishing,visual brand-domain mismatch,complete,success,success,skipped,success,success,success,1
0.85,0,0.85,0,0,0,0,1,1,0,0,6,-1,429,301,8,-1,0,1,1,58,-1,1,2,0,1,0,0,0,1,0,1,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0,phishing,visual brand-domain mismatch,complete,success,success,skipped,success,success,success,1
0.85,0,0.85,0,0,0,0,1,1,0,0,6,-1,63,668,8,-1,1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,144,0,1,0,0,0,suspected_active_infra,DNS active but page fetch failed,partial,success,success,skipped,http_403,invalid,success,0
0.85,0,0.85,0,0,0,0,1,1,0,0,6,-1,427,303,6,-1,0,1,0,-1,-1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,3,0,0,0,0,0,suspected_unconfirmed,high lexical similarity but insufficient phishing evidence,partial,success,success,skipped,success,invalid,success,0
0.85,0,0.85,0,0,0,0,1,1,0,0,8,-1,62,303,6,-1,0,1,1,53,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,4,0,1,0,0,0,suspected_active_infra,DNS active but page fetch failed,partial,success,success,skipped,http_403,success,success,0
0.85,0,0.85,0,0,0,0,1,1,0,0,6,-1,62,303,6,-1,0,1,1,6,-1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,0,0,0,1,0,phishing,visual brand-domain mismatch,complete,success,success,skipped,success,success,success,1
0.85,0,0.85,0,0,0,0,1,1,0,0,6,-1,62,1034,8,-1,1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,144,0,1,0,0,0,suspected_active_infra,DNS active but page fetch failed,partial,success,success,skipped,http_403,invalid,success,0
0.85,0,0.85,0,0,0,0,1,1,0,0,6,-1,837,259,8,-1,1,1,1,1,-1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0,phishing,visual brand-domain mismatch,complete,success,success,skipped,success,success,success,1
0.85,0,0.85,0,0,0,0,1,1,0,0,4,-1,5515,329,4,-1,0,1,1,48,-1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,1,1,1,0,1,0,1,0,phishing,visual brand-domain mismatch,partial,success,success,skipped,http_404,success,success,1
0.85,0,0.85,0,0,0,0,1,1,0,0,6,-1,62,303,8,-1,1,1,1,1,-1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0,phishing,visual brand-domain mismatch,complete,success,success,skipped,success,success,success,1
0.85,0,0.85,0,0,0,0,1,1,0,0,6,-1,62,303,8,-1,1,1,1,62,-1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,41,0,0,1,0,0,suspected_active_no_phish_evidence,active page without login form or brand visual claim,complete,success,success,skipped,success,success,success,0
1.0,0,1.0,0,0,0,0,1,1,0,0,6,-1,3714,303,6,-1,0,1,0,-1,-1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,suspected_unconfirmed,high lexical similarity but insufficient phishing evidence,partial,success,success,skipped,success,invalid,success,0
0.85,0,0.85,0,0,0,0,1,1,0,0,6,-1,424,306,8,-1,0,1,1,28,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2,0,1,0,0,0,suspected_active_infra,DNS active but page fetch failed,partial,success,success,skipped,http_404,success,success,0
0.85,0,0.85,0,0,0,0,1,1,0,0,6,-1,4443,305,8,-1,1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,144,0,1,0,0,0,suspected_active_infra,DNS active but page fetch failed,partial,success,success,skipped,http_403,invalid,success,0
0.909091,0,0.909091,0,0,0,0,1,1,0,0,6,-1,59,306,8,-1,0,1,1,57,-1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0,phishing,visual brand-domain mismatch,complete,success,success,skipped,success,success,success,1
1.0,0,1.0,0,0,0,0,1,1,0,0,6,-1,58,307,4,-1,0,1,0,-1,-1,1,0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,1,1,0,0,0,1,0,phishing,visual brand-domain mismatch,partial,success,success,skipped,success,invalid,success,1
0.85,0,0.85,0,0,0,0,1,1,0,0,8,-1,127,238,4,8,0,1,1,58,-1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0,phishing,visual brand-domain mismatch,complete,success,success,skipped,success,success,success,1
0.85,0,0.85,0,0,0,0,1,1,0,0,8,-1,58,307,6,-1,1,1,1,48,-1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0,phishing,visual brand-domain mismatch,complete,success,success,skipped,success,success,success,1
0.85,0,0.85,0,0,0,0,1,1,0,0,6,-1,2972,315,6,-1,0,1,1,199,-1,1,1,0,1,0,0,0,1,0,1,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0,phishing,visual brand-domain mismatch,complete,success,success,skipped,success,success,success,1
0.85,0,0.85,0,0,0,0,1,1,0,0,6,-1,3008,279,6,-1,1,1,1,214,-1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,41,0,0,1,0,0,suspected_active_no_phish_evidence,active page without login form or brand visual claim,complete,success,success,skipped,success,success,success,0
0.857143,0,0.857143,0,0,0,0,1,1,0,0,6,-1,4297,305,8,-1,0,0,0,-1,-1,1,0,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0,1,1,1,0,0,0,1,0,phishing,password input plus brand token/logo evidence,partial,success,success,skipped,success,error,success,1
0.85,0,0.85,0,0,0,0,1,1,0,0,6,-1,7728,307,6,-1,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,suspected_active_infra,DNS active but page fetch failed,partial,success,success,skipped,error,error,empty,0
0.947368,0,0.947368,0,0,0,0,1,1,0,0,8,-1,104,261,8,-1,0,1,1,51,-1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,1,0,1,0,1,0,phishing,visual brand-domain mismatch,partial,success,success,skipped,http_525,success,success,1
0.85,0,0.85,0,0,0,0,1,1,0,0,6,-1,789,306,6,-1,0,0,0,-1,-1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0,phishing,visual brand-domain mismatch,partial,success,success,skipped,success,error,success,1
0.85,0,0.85,0,0,0,0,1,1,0,0,6,-1,1156,1036,8,-1,0,0,0,-1,-1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0,phishing,visual brand-domain mismatch,partial,success,success,skipped,success,error,success,1
0.85,0,0.85,0,0,0,0,1,1,0,0,6,-1,58,307,4,6,0,1,0,-1,-1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,suspected_unconfirmed,high lexical similarity but insufficient phishing evidence,partial,success,success,skipped,success,invalid,success,0
0.85,0,0.85,0,0,0,0,1,1,0,0,6,-1,770,325,8,-1,0,1,1,48,-1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0,phishing,visual brand-domain mismatch,complete,success,success,skipped,success,success,success,1
0.85,0,0.85,0,0,0,0,1,1,0,0,8,-1,2159,32,6,-1,0,1,1,39,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,suspected_active_infra,DNS active but page fetch failed,partial,success,success,skipped,http_400,success,success,0
1.0,0,1.0,0,0,0,0,1,1,0,0,6,-1,40,325,8,-1,0,1,1,39,-1,1,2,1,1,1,0,0,1,1,1,0,0,0,1,1,0,0,1,1,1,0,0,0,1,0,phishing,visual brand-domain mismatch,partial,success,unavailable,success,success,success,success,1
0.9,0,0.9,0,0,0,0,1,1,0,0,8,-1,1933,623,6,-1,1,1,1,17,-1,1,1,0,1,0,0,0,1,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0,phishing,visual brand-domain mismatch,complete,success,success,skipped,success,success,success,1
0.85,0,0.85,0,0,0,0,1,1,0,0,6,-1,1138,323,6,6,0,1,1,13,-1,1,1,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,1,1,0,0,0,1,0,phishing,visual brand-domain mismatch,complete,success,success,skipped,success,success,success,1
0.85,0,0.85,0,0,0,0,1,1,0,0,6,-1,405,325,4,6,1,1,1,40,-1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,11,0,0,1,0,0,suspected_active_no_phish_evidence,active page without login form or brand visual claim,complete,success,success,skipped,success,success,success,0
0.85,0,0.85,0,0,0,0,1,1,0,0,4,-1,39,326,6,-1,0,1,1,39,-1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0,phishing,visual brand-domain mismatch,complete,success,success,skipped,success,success,success,1
0.85,0,0.85,0,0,0,0,1,1,0,0,6,-1,5579,3552,8,-1,1,1,1,41,-1,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,1,1,1,0,0,0,1,0,phishing,visual brand-domain mismatch,complete,success,success,skipped,success,success,success,1
0.85,0,0.85,0,0,0,0,1,1,0,0,6,-1,39,326,6,-1,1,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,suspected_active_infra,DNS active but page fetch failed,partial,success,success,skipped,error,error,empty,0
0.857143,0,0.857143,0,0,0,0,1,1,0,0,8,-1,39,326,6,-1,1,1,1,39,-1,1,1,0,1,0,0,0,1,0,1,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0,phishing,visual brand-domain mismatch,complete,success,success,skipped,success,success,success,1
0.85,0,0.85,0,0,0,0,1,1,0,0,4,-1,1906,285,4,4,0,1,1,39,-1,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,1,1,1,0,0,0,1,0,phishing,visual brand-domain mismatch,complete,success,success,skipped,success,success,success,1
0.85,0,0.85,0,0,0,0,1,1,0,0,6,-1,39,326,6,-1,1,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,suspected_active_infra,DNS active but page fetch failed,partial,success,success,skipped,error,error,empty,0
0.85,0,0.85,0,0,0,0,1,1,0,0,8,-1,1981,210,6,-1,0,1,1,39,-1,1,0,0,1,1,0,0,1,1,1,0,0,0,1,1,0,0,1,1,1,0,0,0,1,0,phishing,visual brand-domain mismatch,complete,success,success,skipped,success,success,success,1
0.85,0,0.85,0,0,0,0,1,1,0,0,6,-1,458,272,8,6,0,1,1,19,-1,1,1,0,1,1,0,0,1,1,1,0,0,0,1,1,0,0,1,1,1,0,0,0,1,0,phishing,visual brand-domain mismatch,complete,success,success,skipped,success,success,success,1
0.85,0,0.85,0,0,0,0,1,1,0,0,8,-1,136,229,6,-1,0,1,1,39,-1,1,1,0,1,1,0,0,1,1,1,0,0,0,1,1,0,0,1,1,1,0,0,0,1,0,phishing,visual brand-domain mismatch,complete,success,success,skipped,success,success,success,1
0.875,0,0.875,0,0,0,0,1,1,0,0,6,-1,406,324,4,8,0,0,0,-1,-1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,2,0,0,0,1,0,phishing,visual brand-domain mismatch,partial,success,success,skipped,success,error,success,1
0.96,0,0.96,0,0,0,0,1,1,0,0,6,-1,4057,326,6,-1,1,1,1,214,-1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,41,0,0,1,0,0,suspected_active_no_phish_evidence,active page without login form or brand visual claim,complete,success,success,skipped,success,success,success,0
0.85,0,0.85,0,0,0,0,1,1,0,0,8,-1,39,326,6,6,1,1,1,39,-1,1,1,0,1,0,0,0,1,0,1,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0,phishing,visual brand-domain mismatch,complete,success,success,skipped,success,success,success,1
0.857143,0,0.857143,0,0,0,0,1,1,0,0,8,-1,123,242,6,8,0,1,1,39,-1,1,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,1,1,1,0,0,0,1,0,phishing,visual brand-domain mismatch,complete,success,success,skipped,success,success,success,1
0.85,0,0.85,0,0,0,0,1,1,0,0,6,-1,39,326,8,-1,1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,144,0,1,0,0,0,suspected_active_infra,DNS active but page fetch failed,partial,success,success,skipped,http_403,invalid,success,0
0.85,0,0.85,0,0,0,0,1,1,0,0,8,-1,39,326,6,8,0,1,1,39,-1,1,2,1,1,1,0,1,1,1,1,0,0,0,1,1,0,0,1,1,1,0,0,0,1,0,phishing,visual brand-domain mismatch,complete,success,success,skipped,success,success,success,1
0.85,0,0.85,0,0,0,0,1,1,0,0,6,-1,39,692,8,-1,1,1,1,39,-1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0,phishing,visual brand-domain mismatch,complete,success,success,skipped,success,success,success,1
0.85,0,0.85,0,0,0,0,1,1,0,0,4,-1,39,326,6,-1,0,1,1,39,-1,1,1,0,1,1,0,0,1,1,1,0,0,0,1,1,0,0,1,1,1,0,0,0,1,0,phishing,visual brand-domain mismatch,complete,success,success,skipped,success,success,success,1
0.85,0,0.85,0,0,0,0,1,1,0,0,6,-1,254,111,6,-1,0,1,1,39,-1,1,0,0,1,1,0,0,1,1,1,0,0,0,1,1,0,0,1,1,1,0,0,0,1,0,phishing,visual brand-domain mismatch,complete,success,success,skipped,success,success,success,1
0.869565,0,0.869565,0,0,0,0,1,1,0,0,6,-1,48,-1,6,-1,0,1,1,46,-1,1,2,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,0,0,0,1,0,phishing,visual brand-domain mismatch,complete,success,success,skipped,success,success,success,1
0.85,0,0.85,0,0,0,0,1,1,0,0,8,-1,45,320,4,-1,0,1,1,44,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,1,0,1,0,1,0,phishing,visual brand-domain mismatch,partial,success,success,skipped,http_523,success,success,1
0.85,0,0.85,0,0,0,0,1,1,0,0,6,-1,44,321,6,6,0,1,1,44,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,suspected_active_infra,DNS active but page fetch failed,partial,success,success,skipped,http_404,success,success,0
0.85,0,0.85,0,0,0,0,1,1,0,0,6,-1,771,324,6,-1,0,1,1,50,-1,1,1,0,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,suspected_unconfirmed,high lexical similarity but insufficient phishing evidence,complete,success,success,skipped,success,success,success,0
0.85,0,0.85,0,0,0,0,1,1,0,0,8,-1,2413,509,4,-1,0,1,1,47,-1,1,1,0,1,1,0,0,1,1,1,0,0,0,1,1,0,0,1,1,1,0,0,0,1,0,phishing,visual brand-domain mismatch,complete,success,success,skipped,success,success,success,1
0.85,0,0.85,0,0,0,0,1,1,0,0,6,-1,408,322,6,-1,0,1,1,40,-1,1,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,1,1,1,0,0,0,1,0,phishing,visual brand-domain mismatch,complete,success,success,skipped,success,success,success,1
0.85,0,0.85,0,0,0,0,1,1,0,0,4,-1,45,320,6,-1,0,1,1,45,-1,1,1,0,1,1,0,0,1,1,1,0,0,0,1,1,0,0,1,1,1,0,0,0,1,0,phishing,visual brand-domain mismatch,complete,success,success,skipped,success,success,success,1
0.85,0,0.85,0,0,0,0,1,1,0,0,4,-1,45,320,6,-1,0,1,0,-1,-1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,suspected_active_no_phish_evidence,active page without login form or brand visual claim,partial,success,success,skipped,success,invalid,success,0
1.0,0,1.0,0,0,0,0,1,1,0,0,6,-1,45,320,8,-1,1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,144,0,1,0,0,0,suspected_active_infra,DNS active but page fetch failed,partial,success,success,skipped,http_403,invalid,success,0
0.85,0,0.85,0,0,0,0,1,1,0,0,6,-1,45,320,8,-1,1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,144,0,1,0,0,0,suspected_active_infra,DNS active but page fetch failed,partial,success,success,skipped,http_403,invalid,success,0
0.85,0,0.85,0,0,0,0,1,1,0,0,6,-1,54,311,6,-1,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,suspected_active_infra,DNS active but page fetch failed,partial,success,success,skipped,error,error,empty,0
0.85,0,0.85,0,0,0,0,1,1,0,0,6,-1,45,320,4,-1,0,0,0,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,suspected_active_infra,DNS active but page fetch failed,partial,success,success,skipped,http_436,error,empty,0
0.85,0,0.85,0,0,0,0,1,1,0,0,4,-1,149,216,6,-1,0,1,1,10,-1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0,phishing,visual brand-domain mismatch,complete,success,success,skipped,success,success,success,1
0.85,0,0.85,0,0,0,0,1,1,0,0,6,-1,1141,320,6,-1,0,1,0,-1,-1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,suspected_active_no_phish_evidence,active page without login form or brand visual claim,partial,success,success,skipped,success,invalid,success,0
0.85,0,0.85,0,0,0,0,1,1,0,0,6,-1,42,323,6,-1,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,suspected_active_infra,DNS active but page fetch failed,partial,success,success,skipped,error,error,empty,0
0.85,0,0.85,0,0,0,0,1,1,0,0,6,-1,42,1054,8,-1,1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,144,0,1,0,0,0,suspected_active_infra,DNS active but page fetch failed,partial,success,success,skipped,http_403,invalid,success,0
0.85,0,0.85,0,0,0,0,1,1,0,0,6,-1,382,348,6,-1,0,1,1,42,-1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,1,1,0,0,0,1,0,phishing,visual brand-domain mismatch,complete,success,success,skipped,success,success,success,1
0.85,0,0.85,0,0,0,0,1,1,0,0,6,-1,6258,316,8,-1,1,1,1,76,-1,1,5,2,1,1,0,1,1,1,1,0,0,0,1,1,0,0,1,1,2,0,0,0,1,0,phishing,visual brand-domain mismatch,complete,success,success,skipped,success,success,success,1
0.85,0,0.85,0,0,0,0,1,1,0,0,6,-1,42,323,6,-1,1,1,1,42,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,3,0,1,0,0,0,suspected_active_infra,DNS active but page fetch failed,partial,success,success,skipped,http_404,success,success,0
0.85,0,0.85,0,0,0,0,1,1,0,0,4,-1,42,323,6,-1,0,1,1,42,-1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,0,0,0,1,0,phishing,visual brand-domain mismatch,complete,success,success,skipped,success,success,success,1
0.85,0,0.85,0,0,0,0,1,1,0,0,6,-1,42,1054,8,-1,1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,144,0,1,0,0,0,suspected_active_infra,DNS active but page fetch failed,partial,success,success,skipped,http_403,invalid,success,0
0.85,0,0.85,0,0,0,0,1,1,0,0,6,-1,42,323,6,-1,1,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,suspected_active_infra,DNS active but page fetch failed,partial,success,success,skipped,error,error,empty,0
0.85,0,0.85,0,0,0,0,1,1,0,0,6,-1,42,323,8,-1,1,1,1,42,-1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0,phishing,visual brand-domain mismatch,complete,success,success,skipped,success,success,success,1
1.0,0,1.0,0,0,0,0,1,1,0,0,4,-1,4060,323,6,-1,1,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,suspected_active_infra,DNS active but page fetch failed,partial,success,success,skipped,http_436,error,empty,0
0.85,0,0.85,0,0,0,0,1,1,0,0,6,-1,42,323,8,-1,0,1,1,42,-1,1,1,0,1,1,0,0,1,1,1,0,0,0,1,1,0,0,1,1,1,0,0,0,1,0,phishing,visual brand-domain mismatch,complete,success,success,skipped,success,success,success,1
